spk,stimulus,extension,filename,type,target,story_name,subtitles
OHSp07,OHSp07_Trn_02_07,.wav,OHSp07_Trn_02_07.wav,story,,story2,"I gave the man my coins, asked for change, and jumped into the cart."
OHSp07,OHSp07_Trn_02_08,.wav,OHSp07_Trn_02_08.wav,story,,story2,"Tick, tick, tock-- tick, tick, tick... The Caterpillar climbed slowly up the tracks."
OHSp07,OHSp07_Trn_02_09,.wav,OHSp07_Trn_02_09.wav,story,,story2,"When I-- when it-- It went so high I could see the parking lot. Boy, I was scared."
OHSp07,OHSp07_Trn_02_10,.wav,OHSp07_Trn_02_10.wav,story,,story2,"I thought to myself, ""There's no turning back now."""
OHSp07,OHSp07_Trn_02_11,.wav,OHSp07_Trn_02_11.wav,story,,story2,People were so scared.
OHSp07,OHSp07_Trn_02_12,.wav,OHSp07_Trn_02_12.wav,story,,story2,"They screamed so as we swiftly zoomed, faster, fast, and faster along the tracks"
OHSp07,OHSp07_Trn_02_13,.wav,OHSp07_Trn_02_13.wav,story,,story2,"As quickly as it started, the Caterpillar came to a stop."
OHSp07,OHSp07_Trn_02_14,.wav,OHSp07_Trn_02_14.wav,story,,story2,"Unfortunately, it was time to park the car and drive home."
OHSp07,OHSp07_Trn_02_15,.wav,OHSp07_Trn_02_15.wav,story,,story2,"That night, I dreamed of the ride-- wild ride on the Caterpillar"
OHSp07,OHSp07_Trn_02_16,.wav,OHSp07_Trn_02_16.wav,story,,story2,Taking a trip to the amusement park and riding on the Caterpillar was the most remarkable moment ever!
OHSp07,OHSp07_Trn_03_01,.wav,OHSp07_Trn_03_01.wav,story,,story3,"Megan’s cat, Snowball, loved to play in the garden."
OHSp07,OHSp07_Trn_03_02,.wav,OHSp07_Trn_03_02.wav,story,,story3,"Every morning-- every morning, Megan opened the back door, and Snowball dashed outside."
OHSp07,OHSp07_Trn_03_03,.wav,OHSp07_Trn_03_03.wav,story,,story3,"The little cat chased butterflies, sniffed flowers, and climbed the old oak tree."
OHSp07,OHSp07_Trn_03_04,.wav,OHSp07_Trn_03_04.wav,story,,story3,Megan often called Snowball her “explorer” because she loved to investigate every corner of the yard.
OHSp07,OHSp07_Trn_03_05,.wav,OHSp07_Trn_03_05.wav,story,,story3,"One day, a squirrel darted across the lawn. Snowball froze."
OHSp07,OHSp07_Trn_03_06,.wav,OHSp07_Trn_03_06.wav,story,,story3,"The squirrel stopped too, holding an acorn in his paw-- in its tiny paw."
OHSp07,OHSp07_Trn_03_07,.wav,OHSp07_Trn_03_07.wav,story,,story3,"Megan watched from the window, curious to see what would happen."
OHSp07,OHSp07_Trn_03_08,.wav,OHSp07_Trn_03_08.wav,story,,story3,"After a long pause, Snowball jumped forward, but the squirrel was faster."
OHSp07,OHSp07_Trn_03_09,.wav,OHSp07_Trn_03_09.wav,story,,story3,It ran up the tree and disappeared into the branches.
OHSp07,OHSp07_Trn_03_10,.wav,OHSp07_Trn_03_10.wav,story,,story3,"Snowball meowed loudly, staring after it."
OHSp07,OHSp07_Trn_03_11,.wav,OHSp07_Trn_03_11.wav,story,,story3,"A moment later, she dropped-- darted back to see-- to-- to Morgan and curled up in her lap, playing with her blanket."
OHSp07,OHSp07_Trn_03_12,.wav,OHSp07_Trn_03_12.wav,story,,story3,"Morgan laughed and said, “Your playfulness never ends, Snowball!”"
OHSp07,OHSp07_Trn_03_13,.wav,OHSp07_Trn_03_13.wav,story,,story3,"She-- she p-- she pat patted her gently and added, “Maybe next time you’ll catch that squirrel.”"
OHSp07,OHSp07_Trn_03_14,.wav,OHSp07_Trn_03_14.wav,story,,story3,"Snowball purred contentedly, resting her head on-- on-- on Megan’s arm."
OHSp07,OHSp07_Trn_04_01,.wav,OHSp07_Trn_04_01.wav,story,,story4,"Every summer, Jake and his friends visits near the lake near his grandfather’s cabin."
OHSp07,OHSp07_Trn_04_02,.wav,OHSp07_Trn_04_02.wav,story,,story4,"The water sparkled under the bright sun, and the tall trees swayed gently in the breeze."
OHSp07,OHSp07_Trn_04_03,.wav,OHSp07_Trn_04_03.wav,story,,story4,"One afternoon, Jake decided to go fishing."
OHSp07,OHSp07_Trn_04_04,.wav,OHSp07_Trn_04_04.wav,story,,story4," He-- he grabbed-- he grabbed a rod, bait, and bucket, then walked to the dock."
OHSp07,OHSp07_Trn_04_05,.wav,OHSp07_Trn_04_05.wav,story,,story4,"Sitting gently, he cast his line into the water and waited and waited and waited and waited."
OHSp07,OHSp07_Trn_04_06,.wav,OHSp07_Trn_04_06.wav,story,,story4,"Suddenly, the rod jerked. Jake pulled hard, and a shiny fish wiggled at the end of the line."
OHSp07,OHSp07_Trn_04_07,.wav,OHSp07_Trn_04_07.wav,story,,story4,"He shouted, “I caught one!” His friends ran over to see, cheering loudly."
OHSp07,OHSp07_Trn_04_08,.wav,OHSp07_Trn_04_08.wav,story,,story4,Jake carefully placed the fish in the bucket. 
OHSp07,OHSp07_Trn_04_09,.wav,OHSp07_Trn_04_09.wav,story,,story4,"“Maybe next time, I’ll catch a bigger one,” he said with a grin."
OHSp07,OHSp07_Trn_04_10,.wav,OHSp07_Trn_04_10.wav,story,,story4,"Later that day, Jake returned to the cabin and told his grandfather about the fish."
OHSp07,OHSp07_Trn_04_11,.wav,OHSp07_Trn_04_11.wav,story,,story4,"His grandfather smiled and said, “You’ve got the makings of a great fisherman!”"
OHSp07,OHSp07_Trn_04_12,.wav,OHSp07_Trn_04_12.wav,story,,story4,"Jake beamed proudly, excited to fish again tomorrow."
OHSp07,OHSp07_Trn_07_01,.wav,OHSp07_Trn_07_01.wav,story,,story7,"On a bright Saturday afternoon, Lucas went to the park with his family."
OHSp07,OHSp07_Trn_07_02,.wav,OHSp07_Trn_07_02.wav,story,,story7,"As he walked through the grass, he saw a large, colorful kite soaring high in the sky."
OHSp07,OHSp07_Trn_07_03,.wav,OHSp07_Trn_07_03.wav,story,,story7,"It was blue-- bright red and it was bright red with a long, yellow tail that flopped in the wind."
OHSp07,OHSp07_Trn_07_04,.wav,OHSp07_Trn_07_04.wav,story,,story7,"Lucas watched in awe as the kite danced above the trees, its tall twisting and turning with-- with each gust of wind."
OHSp07,OHSp07_Trn_07_05,.wav,OHSp07_Trn_07_05.wav,story,,story7,"Curious, he walked closer and saw a boy standing near the edge of the field, holding the string of the kite."
OHSp07,OHSp07_Trn_07_06,.wav,OHSp07_Trn_07_06.wav,story,,story7,"“Want to give it a try-- want to give it a try?” the boy asked, smiling."
OHSp07,OHSp07_Trn_07_07,.wav,OHSp07_Trn_07_07.wav,story,,story7,"Lucas nodded eagerly, his heart racing with excitement."
OHSp07,OHSp07_Trn_07_08,.wav,OHSp07_Trn_07_08.wav,story,,story7,"He gripped the string tightly as the wind tugged, lifted the kite even higher into the air."
OHSp07,OHSp07_Trn_07_09,.wav,OHSp07_Trn_07_09.wav,story,,story7,"“Hold it steady,” the boy said, giving Lucas a few tips."
OHSp07,OHSp07_Trn_07_10,.wav,OHSp07_Trn_07_10.wav,story,,story7,"As the kite swore gracefully, Lucas heard the chirping of the birds and ""shh"" of the trees swaying in the breeze."
OHSp07,OHSp07_Trn_07_11,.wav,OHSp07_Trn_07_11.wav,story,,story7,"Suddenly, a jet flew overhead with a loud ""whoosh,"" its engines roaring like thunder."
OHSp07,OHSp07_Trn_07_12,.wav,OHSp07_Trn_07_12.wav,story,,story7,“That was amazing!” Lucas exclaimed.
OHSp07,OHSp07_Trn_07_13,.wav,OHSp07_Trn_07_13.wav,story,,story7,"The boy laughed and said, “Come back tomorrow, and we can fly it again."
OHSp07,OHSp07_Trn_07_14,.wav,OHSp07_Trn_07_14.wav,story,,story7,We might even try a bigger kite and maybe chase a few more birds!”
